icd_code,ccs,icd_version
3964,50,9
3965,50,9
3966,50,9
3811,51,9
3812,51,9
3834,52,9
3844,52,9
3864,52,9
3971,52,9
3973,52,9
3978,52,9
3859,53,9
3891,54,9
3892,54,9
3893,54,9
3897,54,9
3925,55,9
3929,55,9
390,56,9
391,56,9
3921,56,9
3922,56,9
3923,56,9
3924,56,9
3926,56,9
3928,56,9
3927,57,9
3942,57,9
3943,57,9
3993,57,9
3995,58,9
0061,59,9
0062,59,9
0063,59,9
0064,59,9
0065,59,9
1753,59,9
1754,59,9
3801,59,9
3802,59,9
3831,59,9
3832,59,9
3841,59,9
3842,59,9
3851,59,9
3852,59,9
3861,59,9
3862,59,9
3881,59,9
3882,59,9
3972,59,9
3974,59,9
3975,59,9
3976,59,9
3981,59,9
3982,59,9
3983,59,9
3984,59,9
3985,59,9
3986,59,9
3987,59,9
3988,59,9
3989,59,9
3808,60,9
3818,60,9
0040,61,9
0041,61,9
0042,61,9
0043,61,9
0044,61,9
0045,61,9
0046,61,9
0047,61,9
0048,61,9
0055,61,9
1756,61,9
1771,61,9
3800,61,9
3803,61,9
3804,61,9
3805,61,9
3806,61,9
3807,61,9
3809,61,9
3810,61,9
3813,61,9
3814,61,9
3815,61,9
3816,61,9
3830,61,9
3833,61,9
3835,61,9
3836,61,9
3837,61,9
3838,61,9
3839,61,9
3840,61,9
3843,61,9
3845,61,9
3846,61,9
3847,61,9
3848,61,9
3849,61,9
3850,61,9
3853,61,9
3855,61,9
3857,61,9
3860,61,9
3863,61,9
3865,61,9
3866,61,9
3867,61,9
3868,61,9
3869,61,9
387,61,9
3880,61,9
3883,61,9
3884,61,9
3885,61,9
3886,61,9
3887,61,9
3888,61,9
3889,61,9
3930,61,9
3931,61,9
3932,61,9
3941,61,9
3949,61,9
3950,61,9
3951,61,9
3952,61,9
3953,61,9
3954,61,9
3955,61,9
3956,61,9
3957,61,9
3958,61,9
3959,61,9
397,61,9
3977,61,9
3979,61,9
398,61,9
3990,61,9
3991,61,9
3992,61,9
3994,61,9
3998,61,9
3999,61,9
6824,61,9
6825,61,9
3720,62,9
3724,62,9
3725,62,9
3726,62,9
3727,62,9
3728,62,9
3729,62,9
3821,62,9
3822,62,9
3826,62,9
3829,62,9
0049,63,9
0060,63,9
3606,63,9
3607,63,9
370,63,9
3792,63,9
3793,63,9
3894,63,9
3895,63,9
3996,63,9
3997,63,9
9744,63,9
410,64,9
4100,64,9
4101,64,9
4102,64,9
4103,64,9
4104,64,9
4105,64,9
4106,64,9
4107,64,9
4108,64,9
4109,64,9
4131,65,9
411,66,9
412,66,9
4141,66,9
4142,66,9
4143,66,9
415,66,9
4193,66,9
4195,66,9
4199,66,9
400,67,9
4011,67,9
4019,67,9
4021,67,9
4022,67,9
4023,67,9
4024,67,9
4029,67,9
403,67,9
4040,67,9
4041,67,9
4042,67,9
4050,67,9
4051,67,9
4052,67,9
4053,67,9
4054,67,9
4059,67,9
4061,67,9
4062,67,9
4063,67,9
4064,67,9
4069,67,9
409,67,9
4132,67,9
4133,67,9
4138,67,9
4139,67,9
4191,67,9
4192,67,9
4198,67,9
4291,68,9
4292,69,9
4223,70,9
4224,70,9
4413,70,9
4414,70,9
4513,70,9
4514,70,9
4516,70,9
431,71,9
4311,71,9
4319,71,9
432,71,9
4432,71,9
4610,72,9
4611,72,9
4612,72,9
4613,72,9
4614,72,9
4620,73,9
4621,73,9
4622,73,9
4623,73,9
4624,73,9
4631,73,9
4632,73,9
4639,73,9
435,74,9
436,74,9
437,74,9
4381,74,9
4382,74,9
4389,74,9
4391,74,9
4399,74,9
4561,75,9
4562,75,9
4563,75,9
4523,76,9
4524,76,9
4525,76,9
4823,77,9
4824,77,9
4826,77,9
4921,77,9
4922,77,9
4923,77,9
1731,78,9
1732,78,9
1733,78,9
1734,78,9
1735,78,9
1736,78,9
1739,78,9
4571,78,9
4572,78,9
4573,78,9
4574,78,9
4575,78,9
4576,78,9
4579,78,9
458,78,9
4581,78,9
4582,78,9
4583,78,9
4840,78,9
4841,78,9
4842,78,9
4843,78,9
4849,78,9
485,78,9
4850,78,9
4851,78,9
4852,78,9
4859,78,9
4861,78,9
4862,78,9
4863,78,9
4864,78,9
4865,78,9
4866,78,9
4869,78,9
4541,79,9
470,80,9
4701,80,9
4709,80,9
471,80,9
4711,80,9
4719,80,9
4941,81,9
4942,81,9
4943,81,9
4944,81,9
4945,81,9
4946,81,9
4947,81,9
4949,81,9
5110,82,9
5111,82,9
5197,82,9
5213,82,9
5291,82,9
5011,83,9
5012,83,9
5013,83,9
5121,84,9
5122,84,9
5123,84,9
5124,84,9
5141,84,9
5142,84,9
5143,84,9
5149,84,9
5151,84,9
5159,84,9
1711,85,9
1712,85,9
1713,85,9
1721,85,9
1722,85,9
1723,85,9
1724,85,9
5300,85,9
5301,85,9
5302,85,9
5303,85,9
5304,85,9
5305,85,9
5310,85,9
5311,85,9
5312,85,9
5313,85,9
5314,85,9
5315,85,9
5316,85,9
5317,85,9
5321,85,9
5329,85,9
5331,85,9
5339,85,9
5341,86,9
5342,86,9
5343,86,9
5349,86,9
5351,86,9
5359,86,9
5361,86,9
5362,86,9
5363,86,9
5369,86,9
537,86,9
5371,86,9
5372,86,9
5375,86,9
5380,86,9
5381,86,9
5382,86,9
5383,86,9
5384,86,9
539,86,9
5421,87,9
5491,88,9
5411,89,9
545,90,9
5451,90,9
5459,90,9
5498,91,9
4411,92,9
4412,92,9
4415,92,9
4419,92,9
4511,92,9
4512,92,9
4515,92,9
4519,92,9
4521,92,9
4522,92,9
4526,92,9
4527,92,9
4528,92,9
4529,92,9
4821,92,9
4822,92,9
4825,92,9
4829,92,9
4929,92,9
4233,93,9
4281,93,9
4341,93,9
4422,93,9
4443,93,9
4444,93,9
4449,93,9
4462,93,9
4493,93,9
4494,93,9
9606,93,9
9631,93,9
9632,93,9
9633,93,9
9634,93,9
9635,93,9
9701,93,9
9702,93,9
9751,93,9
4201,94,9
4209,94,9
4210,94,9
4211,94,9
4212,94,9
4219,94,9
4231,94,9
4232,94,9
4239,94,9
4240,94,9
4241,94,9
4242,94,9
4251,94,9
4252,94,9
4253,94,9
4254,94,9
4255,94,9
4256,94,9
4258,94,9
4259,94,9
4261,94,9
4262,94,9
4263,94,9
4264,94,9
4265,94,9
4266,94,9
4268,94,9
4269,94,9
427,94,9
4282,94,9
4283,94,9
4284,94,9
4285,94,9
4286,94,9
4287,94,9
4289,94,9
4299,94,9
430,94,9
433,94,9
4342,94,9
4349,94,9
4400,94,9
4401,94,9
4402,94,9
4403,94,9
442,94,9
4421,94,9
4429,94,9
4431,94,9
4438,94,9
4439,94,9
4440,94,9
4441,94,9
4442,94,9
445,94,9
4461,94,9
4463,94,9
4464,94,9
4465,94,9
4466,94,9
4467,94,9
4468,94,9
4469,94,9
4491,94,9
4492,94,9
4495,94,9
4496,94,9
4497,94,9
4498,94,9
4499,94,9
4530,95,9
4542,95,9
4543,95,9
4685,95,9
4686,95,9
4687,95,9
4695,95,9
4696,95,9
4831,95,9
4832,95,9
4833,95,9
4834,95,9
4836,95,9
4903,95,9
4931,95,9
9609,95,9
9619,95,9
9622,95,9
9623,95,9
9626,95,9
9629,95,9
9637,95,9
9638,95,9
9639,95,9
9703,95,9
9704,95,9
9752,95,9
9753,95,9
9993,95,9
4500,96,9
4501,96,9
4502,96,9
4503,96,9
4531,96,9
4532,96,9
4533,96,9
4534,96,9
4549,96,9
4550,96,9
4551,96,9
4552,96,9
4590,96,9
4591,96,9
4592,96,9
4593,96,9
4594,96,9
4595,96,9
4601,96,9
4602,96,9
4603,96,9
4604,96,9
4640,96,9
4641,96,9
4642,96,9
4643,96,9
4650,96,9
4651,96,9
4652,96,9
4660,96,9
4661,96,9
4662,96,9
4663,96,9
4664,96,9
4671,96,9
4672,96,9
4673,96,9
4674,96,9
4675,96,9
4676,96,9
4679,96,9
4680,96,9
4681,96,9
4682,96,9
4691,96,9
4692,96,9
4693,96,9
4694,96,9
4699,96,9
472,96,9
4791,96,9
4792,96,9
4799,96,9
480,96,9
481,96,9
4835,96,9
4871,96,9
4872,96,9
4873,96,9
4874,96,9
4875,96,9
4876,96,9
4879,96,9
4881,96,9
4882,96,9
4891,96,9
4892,96,9
4893,96,9
4899,96,9
4901,96,9
4902,96,9
4904,96,9
4911,96,9
4912,96,9
493,96,9
4939,96,9
4951,96,9
4952,96,9
4959,96,9
496,96,9
4971,96,9
4972,96,9
4973,96,9
4974,96,9
4975,96,9
4976,96,9
4979,96,9
4991,96,9
4992,96,9
4993,96,9
4994,96,9
4995,96,9
4999,96,9
4221,97,9
4222,97,9
4225,97,9
4229,97,9
5014,97,9
5019,97,9
5112,97,9
5113,97,9
5114,97,9
5115,97,9
5119,97,9
5211,97,9
5212,97,9
5214,97,9
5219,97,9
5422,97,9
5423,97,9
5424,97,9
5425,97,9
5429,97,9
5091,98,9
5092,98,9
5093,98,9
5094,98,9
5099,98,9
5101,98,9
5164,98,9
5184,98,9
5185,98,9
5186,98,9
5187,98,9
5188,98,9
5196,98,9
5198,98,9
5221,98,9
5293,98,9
5294,98,9
5297,98,9
5298,98,9
5496,98,9
5497,98,9
5499,98,9
9608,98,9
9624,98,9
9627,98,9
9628,98,9
9636,98,9
9641,98,9
9642,98,9
9643,98,9
9705,98,9
9754,98,9
9755,98,9
9756,98,9
9759,98,9
9782,98,9
9786,98,9
1763,99,9
500,99,9
5021,99,9
5022,99,9
5023,99,9
5024,99,9
5025,99,9
5026,99,9
5029,99,9
503,99,9
504,99,9
5061,99,9
5069,99,9
5102,99,9
5103,99,9
5104,99,9
5131,99,9
5132,99,9
5133,99,9
5134,99,9
5135,99,9
5136,99,9
5137,99,9
5139,99,9
5161,99,9
5162,99,9
5163,99,9
5169,99,9
5171,99,9
5172,99,9
5179,99,9
5181,99,9
5182,99,9
5183,99,9
5189,99,9
5191,99,9
5192,99,9
5193,99,9
5194,99,9
5195,99,9
5199,99,9
5201,99,9
5209,99,9
522,99,9
5222,99,9
523,99,9
524,99,9
5251,99,9
5252,99,9
5253,99,9
5259,99,9
526,99,9
527,99,9
5292,99,9
5295,99,9
5296,99,9
5299,99,9
540,99,9
5412,99,9
5419,99,9
543,99,9
544,99,9
5461,99,9
5462,99,9
5463,99,9
5464,99,9
5471,99,9
5472,99,9
5473,99,9
5474,99,9
5475,99,9
5492,99,9
5493,99,9
5494,99,9
5495,99,9
5521,100,9
5522,100,9
5631,100,9
5633,100,9
5732,100,9
5733,100,9
5822,100,9
5823,100,9
560,101,9
570,101,9
5741,101,9
5749,101,9
598,102,9
5501,103,9
5502,103,9
5503,103,9
5504,103,9
5511,103,9
5512,103,9
554,104,9
5551,104,9
5552,104,9
5553,104,9
5554,104,9
5561,105,9
5569,105,9
593,106,9
594,106,9
595,106,9
596,106,9
5971,106,9
5972,106,9
5979,106,9
5995,107,9
5996,107,9
9851,107,9
5794,108,9
580,109,9
581,109,9
583,109,9
5831,109,9
5839,109,9
5841,109,9
5842,109,9
5843,109,9
5844,109,9
5845,109,9
5846,109,9
5847,109,9
5849,109,9
585,109,9
586,109,9
5891,109,9
5892,109,9
5893,109,9
5899,109,9
5523,110,9
5524,110,9
5529,110,9
5632,110,9
5634,110,9
5635,110,9
5639,110,9
5731,110,9
5734,110,9
5739,110,9
5821,110,9
5824,110,9
5829,110,9
5921,110,9
5929,110,9
5592,111,9
5593,111,9
5594,111,9
5595,111,9
5596,111,9
5691,111,9
5711,111,9
5717,111,9
5792,111,9
5795,111,9
5993,111,9
5994,111,9
5999,111,9
9625,111,9
9645,111,9
9646,111,9
9647,111,9
9648,111,9
9649,111,9
9761,111,9
9762,111,9
9763,111,9
9764,111,9
9765,111,9
9769,111,9
5531,112,9
5532,112,9
5533,112,9
5534,112,9
5535,112,9
5539,112,9
557,112,9
5581,112,9
5582,112,9
5583,112,9
5584,112,9
5585,112,9
5586,112,9
5587,112,9
5589,112,9
5591,112,9
5597,112,9
5598,112,9
5599,112,9
561,112,9
562,112,9
5640,112,9
5641,112,9
5642,112,9
5651,112,9
5652,112,9
5661,112,9
5662,112,9
5671,112,9
5672,112,9
5673,112,9
5674,112,9
5675,112,9
5679,112,9
5681,112,9
5682,112,9
5683,112,9
5684,112,9
5685,112,9
5686,112,9
5689,112,9
5692,112,9
5693,112,9
5694,112,9
5695,112,9
5699,112,9
5712,112,9
5718,112,9
5719,112,9
5721,112,9
5722,112,9
5751,112,9
5759,112,9
576,112,9
5771,112,9
5779,112,9
5781,112,9
5782,112,9
5783,112,9
5784,112,9
5785,112,9
5786,112,9
5787,112,9
5788,112,9
5789,112,9
5791,112,9
5793,112,9
5796,112,9
5797,112,9
5798,112,9
5799,112,9
5900,112,9
5901,112,9
5902,112,9
5903,112,9
5909,112,9
5911,112,9
5912,112,9
5919,112,9
5991,112,9
5992,112,9
602,113,9
6021,113,9
6029,113,9
6096,113,9
6097,113,9
603,114,9
604,114,9
605,114,9
6061,114,9
6062,114,9
6069,114,9
640,115,9
6011,116,9
6012,116,9
6013,116,9
6014,116,9
6015,116,9
6018,116,9
6019,116,9
6111,116,9
6119,116,9
6211,116,9
6212,116,9
6219,116,9
6301,116,9
6309,116,9
6411,116,9
6419,116,9
6071,117,9
6091,117,9
6092,117,9
6095,117,9
610,117,9
613,117,9
6141,117,9
6191,117,9
6291,117,9
6292,117,9
6352,117,9
636,117,9
6370,117,9
6371,117,9
6372,117,9
6373,117,9
6384,117,9
6391,117,9
6491,117,9
6494,117,9
9994,117,9
9995,117,9
9996,117,9
600,118,9
6072,118,9
6073,118,9
6079,118,9
6081,118,9
6082,118,9
6093,118,9
6094,118,9
6099,118,9
612,118,9
6142,118,9
6149,118,9
6192,118,9
6199,118,9
620,118,9
622,118,9
623,118,9
6241,118,9
6242,118,9
625,118,9
6261,118,9
6269,118,9
627,118,9
6299,118,9
631,118,9
632,118,9
633,118,9
634,118,9
6351,118,9
6353,118,9
6359,118,9
6381,118,9
6382,118,9
6383,118,9
6385,118,9
6389,118,9
6392,118,9
6393,118,9
6394,118,9
6395,118,9
6399,118,9
642,118,9
643,118,9
6441,118,9
6442,118,9
6443,118,9
6444,118,9
6445,118,9
6449,118,9
645,118,9
6492,118,9
6493,118,9
6495,118,9
6496,118,9
6497,118,9
6498,118,9
6499,118,9
653,119,9
6531,119,9
6539,119,9
654,119,9
6541,119,9
6549,119,9
6551,119,9
6552,119,9
6553,119,9
6554,119,9
6561,119,9
6562,119,9
6563,119,9
6564,119,9
650,120,9
6501,120,9
6509,120,9
6521,120,9
6522,120,9
6523,120,9
6524,120,9
6525,120,9
6529,120,9
6571,120,9
6572,120,9
6573,120,9
6574,120,9
6575,120,9
6576,120,9
6579,120,9
658,120,9
6581,120,9
6589,120,9
6591,120,9
6592,120,9
6593,120,9
6594,120,9
6595,120,9
6599,120,9
6621,121,9
6622,121,9
6629,121,9
6631,121,9
6632,121,9
6639,121,9
6662,122,9
6911,122,9
743,122,9
664,123,9
6651,123,9
6652,123,9
6661,123,9
6663,123,9
6669,123,9
6671,123,9
6672,123,9
6673,123,9
6674,123,9
6679,123,9
668,123,9
6691,123,9
6692,123,9
6693,123,9
6694,123,9
6695,123,9
6696,123,9
6697,123,9
6699,123,9
683,124,9
6831,124,9
6839,124,9
684,124,9
6841,124,9
6849,124,9
685,124,9
6851,124,9
6859,124,9
686,124,9
6861,124,9
6869,124,9
687,124,9
6871,124,9
6879,124,9
689,124,9
672,125,9
6731,125,9
6732,125,9
6733,125,9
6739,125,9
674,125,9
6821,125,9
6822,125,9
6823,125,9
6829,125,9
6919,125,9
6901,126,9
6951,126,9
7491,126,9
750,126,9
6902,127,9
6952,127,9
6909,128,9
7050,129,9
7051,129,9
7052,129,9
7053,129,9
7054,129,9
7055,129,9
708,129,9
6511,130,9
6512,130,9
6513,130,9
6514,130,9
6519,130,9
6611,130,9
6619,130,9
6711,130,9
6712,130,9
6719,130,9
6811,130,9
6812,130,9
6813,130,9
6814,130,9
6815,130,9
6816,130,9
6819,130,9
7021,130,9
7022,130,9
7023,130,9
7024,130,9
7029,130,9
7111,130,9
7119,130,9
670,131,9
6959,131,9
696,131,9
697,131,9
6991,131,9
6992,131,9
6993,131,9
6994,131,9
6996,131,9
700,131,9
7011,131,9
7121,131,9
9614,131,9
9615,131,9
9616,131,9
9617,131,9
9618,131,9
9644,131,9
9724,131,9
9725,131,9
9726,131,9
9771,131,9
9772,131,9
9773,131,9
9774,131,9
9775,131,9
660,132,9
6601,132,9
6602,132,9
675,132,9
6761,132,9
6762,132,9
6769,132,9
680,132,9
688,132,9
6921,132,9
6922,132,9
6923,132,9
6929,132,9
693,132,9
6941,132,9
6942,132,9
6949,132,9
6995,132,9
6997,132,9
6998,132,9
6999,132,9
7012,132,9
7013,132,9
7014,132,9
7031,132,9
7032,132,9
7033,132,9
704,132,9
7061,132,9
7062,132,9
7063,132,9
7064,132,9
7071,132,9
7072,132,9
7073,132,9
7074,132,9
7075,132,9
7076,132,9
7077,132,9
7078,132,9
7079,132,9
7091,132,9
7092,132,9
7093,132,9
7094,132,9
7095,132,9
7101,132,9
7109,132,9
7122,132,9
7123,132,9
7124,132,9
7129,132,9
713,132,9
714,132,9
715,132,9
7161,132,9
7162,132,9
7171,132,9
7172,132,9
7179,132,9
718,132,9
719,132,9
736,133,9
740,134,9
741,134,9
742,134,9
744,134,9
7499,134,9
720,135,9
721,135,9
7221,135,9
7229,135,9
7231,135,9
7239,135,9
724,135,9
7251,135,9
7252,135,9
7253,135,9
7254,135,9
726,135,9
7271,135,9
7279,135,9
728,135,9
729,135,9
733,135,9
7301,136,9
7309,136,9
731,137,9
7321,137,9
7322,137,9
734,137,9
7351,137,9
7359,137,9
738,137,9
7391,137,9
7392,137,9
7393,137,9
7394,137,9
7399,137,9
751,138,9
7531,139,9
7532,139,9
7533,139,9
7534,139,9
7535,139,9
7538,139,9
7550,140,9
7551,140,9
7552,140,9
7561,140,9
7562,140,9
7569,140,9
6751,141,9
6759,141,9
752,141,9
7536,141,9
7537,141,9
754,141,9
757,141,9
758,141,9
7591,141,9
7592,141,9
7593,141,9
7594,141,9
7599,141,9
7601,142,9
762,142,9
7631,142,9
7639,142,9
7760,142,9
7761,142,9
7762,142,9
7763,142,9
7764,142,9
7765,142,9
7766,142,9
7767,142,9
7768,142,9
7769,142,9
7770,142,9
7771,142,9
7772,142,9
7773,142,9
7774,142,9
7775,142,9
7776,142,9
7777,142,9
7778,142,9
7779,142,9
7780,142,9
7781,142,9
7782,142,9
7783,142,9
7784,142,9
7785,142,9
7786,142,9
7787,142,9
7788,142,9
7789,142,9
7751,143,9
7752,143,9
7753,143,9
7754,143,9
7756,143,9
7757,143,9
7758,143,9
7759,143,9
7670,144,9
7671,144,9
7672,144,9
7673,144,9
7674,144,9
7675,144,9
7676,144,9
7677,144,9
7678,144,9
7679,144,9
7693,144,9
7694,144,9
7697,144,9
7699,144,9
7853,145,9
7863,145,9
7902,145,9
7912,145,9
7922,145,9
7932,145,9
7942,145,9
7952,145,9
7962,145,9
7972,145,9
7973,145,9
7982,145,9
7983,145,9
7992,145,9
7855,146,9
7865,146,9
7905,146,9
7915,146,9
7925,146,9
7935,146,9
7945,146,9
7955,146,9
7965,146,9
7975,146,9
7985,146,9
7995,146,9
7856,147,9
7857,147,9
7858,147,9
7866,147,9
7867,147,9
7868,147,9
7906,147,9
7907,147,9
7908,147,9
7916,147,9
7917,147,9
7918,147,9
7926,147,9
7927,147,9
7928,147,9
7936,147,9
7937,147,9
7938,147,9
7946,147,9
7956,147,9
7966,147,9
7967,147,9
7968,147,9
7976,147,9
7977,147,9
7978,147,9
7986,147,9
7987,147,9
7988,147,9
7996,147,9
7997,147,9
7998,147,9
7850,148,9
7851,148,9
7852,148,9
7854,148,9
7859,148,9
7860,148,9
7861,148,9
7862,148,9
7864,148,9
7869,148,9
7900,148,9
7901,148,9
7903,148,9
7904,148,9
7909,148,9
7910,148,9
7911,148,9
7913,148,9
7914,148,9
7919,148,9
7920,148,9
7921,148,9
7923,148,9
7924,148,9
7929,148,9
7930,148,9
7931,148,9
7933,148,9
7934,148,9
7939,148,9
7940,148,9
7941,148,9
7949,148,9
7950,148,9
7951,148,9
7959,148,9
7960,148,9
7961,148,9
7963,148,9
7964,148,9
7969,148,9
7970,148,9
7971,148,9
7974,148,9
7979,148,9
7980,148,9
7981,148,9
7984,148,9
7989,148,9
7990,148,9
7991,148,9
7993,148,9
7994,148,9
7999,148,9
8494,148,9
8020,149,9
8021,149,9
8022,149,9
8023,149,9
8024,149,9
8025,149,9
8026,149,9
8027,149,9
8028,149,9
8029,149,9
8145,149,9
8040,150,9
8041,150,9
8042,150,9
8043,150,9
8044,150,9
8045,150,9
8046,150,9
8047,150,9
8048,150,9
8049,150,9
806,151,9
0080,152,9
0081,152,9
0082,152,9
0083,152,9
0084,152,9
8141,152,9
8142,152,9
8143,152,9
8144,152,9
8146,152,9
8147,152,9
8154,152,9
8155,152,9
0070,153,9
0071,153,9
0072,153,9
0073,153,9
0074,153,9
0075,153,9
0076,153,9
0077,153,9
0085,153,9
0086,153,9
0087,153,9
8151,153,9
8152,153,9
8153,153,9
8169,153,9
8148,154,9
8149,154,9
8156,154,9
8157,154,9
8159,154,9
8171,154,9
8172,154,9
8173,154,9
8174,154,9
8175,154,9
8179,154,9
8180,154,9
8181,154,9
8182,154,9
8183,154,9
8184,154,9
8185,154,9
8186,154,9
8187,154,9
8188,154,9
8197,154,9
8191,155,9
8292,156,9
8293,156,9
8294,156,9
8295,156,9
8296,156,9
8394,156,9
8395,156,9
8396,156,9
8397,156,9
8398,156,9
8410,157,9
8411,157,9
8412,157,9
8413,157,9
8414,157,9
8415,157,9
8416,157,9
8417,157,9
8418,157,9
8419,157,9
8100,158,9
8101,158,9
8102,158,9
8103,158,9
8104,158,9
8105,158,9
8106,158,9
8107,158,9
8108,158,9
8109,158,9
8130,158,9
8131,158,9
8132,158,9
8133,158,9
8134,158,9
8135,158,9
8136,158,9
8137,158,9
8138,158,9
8139,158,9
8161,158,9
8162,158,9
8163,158,9
8164,158,9
8451,158,9
7611,159,9
7619,159,9
7740,159,9
7741,159,9
7742,159,9
7743,159,9
7744,159,9
7745,159,9
7746,159,9
7747,159,9
7748,159,9
7749,159,9
7880,159,9
7881,159,9
7882,159,9
7883,159,9
7884,159,9
7885,159,9
7886,159,9
7887,159,9
7888,159,9
7889,159,9
8030,159,9
8031,159,9
8032,159,9
8033,159,9
8034,159,9
8035,159,9
8036,159,9
8037,159,9
8038,159,9
8039,159,9
8321,159,9
8329,159,9
8201,160,9
8202,160,9
8203,160,9
8204,160,9
8209,160,9
8211,160,9
8212,160,9
8219,160,9
8221,160,9
8222,160,9
8229,160,9
8231,160,9
8232,160,9
8233,160,9
8234,160,9
8235,160,9
8236,160,9
8239,160,9
8241,160,9
8242,160,9
8243,160,9
8244,160,9
8245,160,9
8246,160,9
8251,160,9
8252,160,9
8253,160,9
8254,160,9
8255,160,9
8256,160,9
8257,160,9
8258,160,9
8259,160,9
8261,160,9
8269,160,9
8271,160,9
8272,160,9
8279,160,9
8281,160,9
8282,160,9
8283,160,9
8284,160,9
8285,160,9
8286,160,9
8289,160,9
8291,160,9
8299,160,9
8301,160,9
8302,160,9
8303,160,9
8309,160,9
8311,160,9
8312,160,9
8313,160,9
8314,160,9
8319,160,9
8331,160,9
8332,160,9
8339,160,9
8341,160,9
8342,160,9
8343,160,9
8344,160,9
8345,160,9
8349,160,9
835,160,9
8361,160,9
8362,160,9
8363,160,9
8364,160,9
8365,160,9
8371,160,9
8372,160,9
8373,160,9
8374,160,9
8375,160,9
8376,160,9
8377,160,9
8379,160,9
8381,160,9
8382,160,9
8383,160,9
8384,160,9
8385,160,9
8386,160,9
8387,160,9
8388,160,9
8389,160,9
8391,160,9
8392,160,9
8393,160,9
8399,160,9
7700,161,9
7701,161,9
7702,161,9
7703,161,9
7704,161,9
7705,161,9
7706,161,9
7707,161,9
7708,161,9
7709,161,9
7710,161,9
7711,161,9
7712,161,9
7713,161,9
7714,161,9
7715,161,9
7716,161,9
7717,161,9
7718,161,9
7719,161,9
7720,161,9
7721,161,9
7722,161,9
7723,161,9
7724,161,9
7725,161,9
7726,161,9
7727,161,9
7728,161,9
7729,161,9
7730,161,9
7731,161,9
7732,161,9
7733,161,9
7734,161,9
7735,161,9
7736,161,9
7737,161,9
7738,161,9
7739,161,9
7790,161,9
7791,161,9
7792,161,9
7793,161,9
7794,161,9
7795,161,9
7796,161,9
7797,161,9
7798,161,9
7799,161,9
7800,161,9
7801,161,9
7802,161,9
7803,161,9
7804,161,9
7805,161,9
7806,161,9
7807,161,9
7808,161,9
7809,161,9
7810,161,9
7811,161,9
7812,161,9
7813,161,9
7814,161,9
7815,161,9
7816,161,9
7817,161,9
7818,161,9
7819,161,9
7820,161,9
7822,161,9
7823,161,9
7824,161,9
7825,161,9
7827,161,9
7828,161,9
7829,161,9
7830,161,9
7831,161,9
7832,161,9
7833,161,9
7834,161,9
7835,161,9
7837,161,9
7838,161,9
7839,161,9
7840,161,9
7841,161,9
7842,161,9
7843,161,9
7844,161,9
7845,161,9
7846,161,9
7847,161,9
7848,161,9
7849,161,9
7870,161,9
7871,161,9
7872,161,9
7873,161,9
7874,161,9
7875,161,9
7876,161,9
7877,161,9
7878,161,9
7879,161,9
7890,161,9
7891,161,9
7892,161,9
7893,161,9
7894,161,9
7895,161,9
7896,161,9
7897,161,9
7898,161,9
7899,161,9
8165,161,9
8166,161,9
8471,161,9
8472,161,9
8473,161,9
8000,162,9
8001,162,9
8002,162,9
8003,162,9
8004,162,9
8005,162,9
8006,162,9
8007,162,9
8008,162,9
8009,162,9
8010,162,9
8011,162,9
8012,162,9
8013,162,9
8014,162,9
8015,162,9
8016,162,9
8017,162,9
8018,162,9
8019,162,9
8052,162,9
8070,162,9
8071,162,9
8072,162,9
8073,162,9
8074,162,9
8075,162,9
8076,162,9
8077,162,9
8078,162,9
8079,162,9
8080,162,9
8081,162,9
8082,162,9
8083,162,9
8084,162,9
8085,162,9
8086,162,9
8087,162,9
8088,162,9
8089,162,9
8090,162,9
8091,162,9
8092,162,9
8093,162,9
8094,162,9
8095,162,9
8096,162,9
8097,162,9
8098,162,9
8099,162,9
8111,162,9
8112,162,9
8113,162,9
8114,162,9
8115,162,9
8116,162,9
8117,162,9
8118,162,9
8120,162,9
8121,162,9
8122,162,9
8123,162,9
8124,162,9
8125,162,9
8126,162,9
8127,162,9
8128,162,9
8129,162,9
8140,162,9
8193,162,9
8194,162,9
8195,162,9
8196,162,9
8198,162,9
8199,162,9
7695,163,9
7696,163,9
8192,163,9
8441,163,9
8442,163,9
8443,163,9
8445,163,9
8446,163,9
8447,163,9
8452,163,9
8453,163,9
8454,163,9
8455,163,9
8456,163,9
8457,163,9
9711,163,9
9712,163,9
9713,163,9
9714,163,9
9736,163,9
9788,163,9
7609,164,9
7641,164,9
7642,164,9
7643,164,9
7644,164,9
7645,164,9
7646,164,9
765,164,9
7661,164,9
7662,164,9
7663,164,9
7664,164,9
7665,164,9
7666,164,9
7667,164,9
7668,164,9
7669,164,9
7691,164,9
7692,164,9
8400,164,9
8401,164,9
8402,164,9
8403,164,9
8404,164,9
8405,164,9
8406,164,9
8407,164,9
8408,164,9
8409,164,9
8421,164,9
8422,164,9
8423,164,9
8424,164,9
8425,164,9
8426,164,9
8427,164,9
8428,164,9
8429,164,9
843,164,9
8440,164,9
8444,164,9
8448,164,9
8491,164,9
8492,164,9
8493,164,9
8499,164,9
8511,165,9
8512,165,9
8519,165,9
8520,166,9
8521,166,9
8522,166,9
8523,166,9
8541,167,9
8542,167,9
8543,167,9
8544,167,9
8545,167,9
8546,167,9
8547,167,9
8548,167,9
8604,168,9
8622,169,9
8628,169,9
